elapsed_s,objects,nodes,orphans
9.008,3911,229,0
9.017,3909,229,0
9.025,3909,229,0
9.033,3906,229,0
9.042,3906,229,0
9.050,3922,233,0
9.058,3922,233,0
9.067,3925,233,0
9.075,3925,233,0
9.083,3919,233,0
9.092,3919,233,0
9.100,3917,230,0
9.108,3911,230,0
9.117,3911,230,0
9.125,3905,226,0
9.133,3908,230,0
9.142,3908,230,0
9.150,3908,227,0
9.158,3897,222,0
9.167,3892,222,0
9.175,3892,222,0
9.183,3889,222,0
9.192,3889,222,0
9.200,3889,222,0
9.208,3889,222,0
9.217,3879,216,0
9.225,3867,216,0
9.233,3867,216,0
9.242,3867,216,0
9.250,3867,216,0
9.258,3867,216,0
9.267,3867,216,0
9.275,3867,216,0
9.283,3870,216,0
9.292,3870,216,0
9.300,3867,216,0
9.308,3867,216,0
9.317,3865,216,0
9.325,3865,216,0
9.333,3862,216,0
9.342,3862,216,0
9.350,3862,216,0
9.358,3862,216,0
9.367,3862,216,0
9.375,3862,216,0
9.383,3869,216,0
9.392,3869,216,0
9.400,3866,216,0
9.408,3866,216,0
9.417,3866,216,0
9.425,3866,216,0
9.433,3866,216,0
9.442,3920,228,0
9.450,3920,228,0
9.458,3920,228,0
9.467,3920,228,0
9.475,3920,228,0
9.483,3895,228,0
9.492,3895,228,0
9.500,3895,228,0
9.508,3895,228,0
9.517,3895,228,0
9.525,3895,228,0
9.533,3895,228,0
9.542,3895,228,0
9.550,3895,228,0
9.558,3895,228,0
9.567,3895,228,0
9.575,3891,228,0
9.583,3891,228,0
9.592,3889,228,0
9.600,3889,228,0
9.608,3889,228,0
9.617,3889,228,0
9.625,3889,228,0
9.633,3889,228,0
9.642,3889,228,0
9.650,3892,228,0
9.658,3892,228,0
9.667,3886,228,0
9.675,3886,228,0
9.683,3886,228,0
9.692,3886,228,0
9.700,3886,228,0
9.708,3880,224,0
9.717,3873,224,0
9.725,3873,224,0
9.733,3870,221,0
9.742,3859,216,0
9.750,3848,216,0
9.758,3848,216,0
9.767,3848,216,0
9.775,3848,216,0
9.783,3848,216,0
9.792,3848,216,0
9.800,3854,216,0
9.808,3845,216,0
9.817,3845,216,0
9.825,3845,216,0
9.833,3845,216,0
9.842,3845,216,0
9.850,3848,216,0
9.858,3848,216,0
9.867,3851,216,0
9.875,3851,216,0
9.883,3851,216,0
9.892,3851,216,0
9.900,3849,216,0
9.908,3849,216,0
9.917,3849,216,0
9.925,3849,216,0
9.933,3855,215,0
9.942,3850,215,0
9.950,3850,215,0
9.958,3850,215,0
9.967,3860,215,0
9.975,3860,215,0
9.983,3863,215,0
9.992,3863,215,0
10.000,3863,215,0
10.008,3863,215,0
10.017,3863,215,0
10.025,3917,227,0
10.033,3914,227,0
10.042,3914,227,0
10.050,4028,251,0
10.058,4033,251,0
10.067,4015,251,0
10.075,4015,251,0
10.083,4012,251,0
10.092,4012,251,0
10.100,4009,251,0
10.108,4009,251,0
10.117,4006,251,0
10.125,4006,251,0
10.133,4006,251,0
10.142,4006,251,0
10.150,4009,251,0
10.158,4005,251,0
10.167,4005,251,0
10.175,4005,251,0
10.183,4003,251,0
10.192,4003,251,0
10.200,3998,248,0
10.208,3992,248,0
10.217,3992,248,0
10.225,3992,248,0
10.233,4002,252,0
10.242,4002,252,0
10.250,3996,252,0
10.258,3996,252,0
10.267,3996,252,0
10.275,3996,252,0
10.283,3996,252,0
10.292,3990,248,0
10.300,3983,248,0
10.308,3983,248,0
10.317,3999,249,0
10.325,3988,244,0
10.333,3980,244,0
10.342,3980,244,0
10.350,3983,244,0
10.358,3983,244,0
10.367,3983,244,0
10.375,3983,244,0
10.383,3980,244,0
10.392,3980,244,0
10.400,3980,244,0
10.408,3980,244,0
10.417,3980,244,0
10.425,3980,244,0
10.433,3975,244,0
10.442,3975,244,0
10.450,3972,244,0
10.458,3972,244,0
10.467,3972,244,0
10.475,3972,244,0
10.483,3970,244,0
10.492,3970,244,0
10.500,3973,244,0
10.508,3973,244,0
