elapsed_s,objects,nodes,orphans
9.217,4055,255,0
9.225,4051,253,0
9.233,4043,253,0
9.242,4043,253,0
9.250,4043,253,0
9.258,4043,253,0
9.267,4046,253,0
9.275,4046,253,0
9.283,4046,253,0
9.292,4046,253,0
9.300,4046,253,0
9.308,4046,253,0
9.317,4043,253,0
9.325,4041,253,0
9.333,4041,253,0
9.342,4042,253,0
9.350,4034,251,0
9.358,4022,250,0
9.367,4018,250,0
9.375,4018,250,0
9.383,4015,250,0
9.392,4015,250,0
9.400,4028,250,0
9.408,4028,250,0
9.417,4028,250,0
9.425,4028,250,0
9.433,4028,250,0
9.442,4029,250,0
9.450,4028,250,0
9.458,4462,316,0
9.467,4463,316,0
9.475,4462,316,0
9.483,4463,316,0
9.492,4405,294,0
9.500,4318,294,0
9.508,4317,294,0
9.517,4318,294,0
9.525,4317,294,0
9.533,4318,294,0
9.542,4317,294,0
9.550,4318,294,0
9.558,4320,294,0
9.567,4321,294,0
9.575,4320,294,0
9.583,4316,294,0
9.592,4316,294,0
9.600,4314,294,0
9.608,4242,258,0
9.617,4059,258,0
9.625,4065,258,0
9.633,4065,258,0
9.642,4065,258,0
9.650,4066,258,0
9.658,4065,258,0
9.667,4060,258,0
9.675,4059,258,0
9.683,4060,258,0
9.692,4059,258,0
9.700,4059,258,0
9.708,4053,254,0
9.717,4046,254,0
9.725,4046,254,0
9.733,4043,251,0
9.742,4040,251,0
9.750,4125,260,0
9.758,4116,260,0
9.767,4118,260,0
9.775,4118,260,0
9.783,4118,260,0
9.792,4111,258,0
9.800,4106,258,0
9.808,4106,258,0
9.817,4106,258,0
9.825,4106,258,0
9.833,4112,258,0
9.842,4112,258,0
9.850,4112,258,0
9.858,4106,258,0
9.867,4106,258,0
9.875,4106,258,0
9.883,4112,257,0
9.892,4108,257,0
9.900,4105,257,0
9.908,4106,257,0
9.917,4091,250,0
9.925,4056,250,0
9.933,4056,250,0
9.942,4056,250,0
9.950,4062,250,0
9.958,4062,250,0
9.967,4072,250,0
9.975,4072,250,0
9.983,4072,250,0
9.992,4072,250,0
10.000,4195,274,0
10.008,4195,274,0
10.017,4195,274,0
10.025,4618,339,0
10.033,4615,339,0
10.042,4615,339,0
10.050,4615,339,0
10.058,4616,339,0
10.067,4563,321,0
10.075,4492,321,0
10.083,4494,321,0
10.092,4495,321,0
10.100,4494,321,0
10.108,4494,321,0
10.117,4494,321,0
10.125,4494,321,0
10.133,4494,321,0
10.142,4489,318,0
10.150,4483,318,0
10.158,4479,318,0
10.167,4477,318,0
10.175,4471,318,0
10.183,4409,286,0
10.192,4229,286,0
10.200,4229,286,0
10.208,4229,286,0
10.217,4229,286,0
10.225,4229,286,0
10.233,4229,286,0
10.242,4223,286,0
10.250,4226,286,0
10.258,4226,286,0
10.267,4247,290,0
10.275,4247,290,0
10.283,4241,286,0
10.292,4234,286,0
10.300,4234,286,0
10.308,4210,286,0
10.317,4210,283,0
10.325,4199,278,0
10.333,4282,292,0
10.342,4282,292,0
10.350,4282,292,0
10.358,4282,292,0
10.367,4268,285,0
10.375,4240,285,0
10.383,4240,285,0
10.392,4240,285,0
10.400,4240,285,0
10.408,4240,285,0
10.417,4240,285,0
10.425,4240,285,0
10.433,4240,285,0
10.442,4240,285,0
10.450,4240,285,0
10.458,4240,285,0
10.467,4243,285,0
10.475,4243,285,0
10.483,4256,285,0
10.492,4220,285,0
10.500,4205,276,0
10.508,4162,276,0
